,id,text,label
1513,1355757681462571012,white people went hard hit latino neighbourhood nyc took covid vaccine appointments,neutral
1514,1350128216023904256,reaching nyc seniors mayor de blasio launch nycha vaccination sites residents first three sites launch weekend brooklyn staten island manhattan program brings site vaccine clinics nycha developments residents,neutral
1515,1350126216209117188,breaking new york city mayor bill de blasio said city run covid vaccines next week due supply shortages,neutral
1516,1351114525135745026,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
1517,1367519582827782150,new york city unveiled vaccine passport system could see anyone unable prove taken covid shot barred events venues,neutral
1518,1364444541537964035,read article said people nyc qualify vaccine based bmi urge everyone qualifies go get not bmi means anything medical fatphobia real,pro
1519,1357275945296658432,good news restaurant amp food delivery workers join essential workers including health care workers first responders teachers amp grocery clerks vaccine eligibility list important step keeping frontline heroes safe amp healthy,pro
1520,1349426364412272642,one every four people vaccinated city live five boroughs via thecityny,neutral
1521,1349422348643000321,new yorkers age older eligible covid vaccine learn find get vaccinated visit make appointment health department nyc health hospitals site call vaxnyc,pro
1522,1313849079378726912,last flu season hospitalization rates highest recorded season among children years younger adults getting vaccinated can help avoid serious illness flu find location near fightflunyc,pro
1523,1313703718710280193,blatantly obvious time time trump pushing premature release vaccine thought would help score votes truly atrocious willing risk health wellbeing americans way,neutral
1524,1313699174953693184,science amp ethics teaming ensure trump able pull scam release vaccine election day safe not trump wants able stay white house safety american people irrelevant,neutral
1525,1313656872566747141,science amp ethics teaming ensure trump able pull scam release vaccine election day safe not trump wants able stay white house safety american people irrelevant,neutral
1526,1373328408717983758,exactly can protect amp serve not vaccinated wait nyc think massachusetts state pd probably mantra closer words,pro
1527,1373327636391469060,hey nyc chinese language skills can help book seniors covid vaccine appointments help needed link thread,neutral
1528,1256354456830185472,vaccine may available early september though,pro
1529,1372314803822235649,q best covid vaccine one can get eligible make appointment today,pro
1530,1362027042989080576,rare winter storm dumped foot snow seattle keep year old woman first appointment coronavirus vaccine,neutral
1532,1375226451528667143,surprising exchange daily condoning creativity get vaccine eligible may serve public interest places much country still enough vaccine truly vulnerable people want right,neutral
1533,1358479992095731715,disaster god needs full investigation terrible handled blew nyc covid vaccine hubs ghost town,neutral
1534,1364978764527136774,forever grateful peaceful seven hours getting first vaccine dose reading nyc variant,pro
1535,1364977666219196419,attn new yorkers new type sarscov town mutant may outwit covid vaccines know far team screening viral samples usa noted new mutant appeared november nyc dubbing b,neutral
1536,1364971907116859392,please careful whether vaccinated not wear masks not protect civic duty protect others b variant needs study b can say exactly dangerous prudent assume bad,neutral
1537,1351366352662126596,going run vaccine week new york city mayor bill de blasio says administration planning give hundreds thousands doses coronavirus vaccine week,neutral
1538,1357826971363913730,nfl offers stadiums race issue nyc vaccines virus update cvac bntx,neutral
1539,1346123453066338317,today additional health care workers frontline staff eligible receive covid vaccine newly eligible groups include unaffiliated health care staff employer based access vaccines learn,pro
1540,1346109396103933953,new york built best covid testing program nation zero excuses not best vaccine rollout well,pro
1541,1352746873916973056,number hardest hit states first list vaccine distribution much longer think nyc can stay closed put pressure federal government governor new york state first line fight citizens today first doses new york received weeks deliveries administered excludes federal long term care facility program new yorkers can track state vaccination progress new vaccine tracker,pro
